incident_id,police_dept_id,source_id,user_id,inc_type,latitude,longitude,address,city,state,date,year,time,description,police_rec_num,sting_strat,avoidance,other,db_added_date
140,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-06-11 00:00:00,2011,02:00,SOLICITS FOR ACT OF PROSTITUTION,110469918,,,,
141,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-06-30 00:00:00,2011,01:30,SOLICITS FOR ACT OF PROSTITUTION,110524910,,,,
142,2,3,,API,37.786826208216,-122.419930111611,POLK ST / POST ST,San Francisco,CA,2011-06-02 00:00:00,2011,02:40,LOITERING FOR PURPOSE OF PROSTITUTION,110444669,,,,
143,2,3,,API,37.775420706711,-122.403404791479,800 Block of BRYANT ST,San Francisco,CA,2011-04-22 00:00:00,2011,23:30,LOITERING FOR PURPOSE OF PROSTITUTION,110328778,,,,
144,2,3,,API,37.758852001431,-122.416331137192,3300 Block of 20TH ST,San Francisco,CA,2011-07-19 00:00:00,2011,00:57,LOITERING FOR PURPOSE OF PROSTITUTION,110576369,,,,
145,2,3,,API,37.751524957305,-122.405251765863,1400 Block of UTAH ST,San Francisco,CA,2011-07-09 00:00:00,2011,00:25,LOITERING FOR PURPOSE OF PROSTITUTION,110549764,,,,
146,2,3,,API,37.758696816649,-122.41796448376,CAPP ST / 20TH ST,San Francisco,CA,2011-06-11 00:00:00,2011,00:35,LOITERING FOR PURPOSE OF PROSTITUTION,110469805,,,,
147,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-14 00:00:00,2011,01:05,LOITERING FOR PURPOSE OF PROSTITUTION,110302653,,,,
148,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-06-04 00:00:00,2011,22:55,LOITERING FOR PURPOSE OF PROSTITUTION,110453052,,,,
149,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-07-06 00:00:00,2011,23:25,SOLICITS FOR ACT OF PROSTITUTION,110543788,,,,
150,2,3,,API,37.759554412524,-122.416878691323,800 Block of SOUTH VAN NESS AV,San Francisco,CA,2011-07-07 00:00:00,2011,01:44,LOITERING FOR PURPOSE OF PROSTITUTION,110543960,,,,
151,2,3,,API,37.790369068882,-122.422330464198,VANNESS AV / CALIFORNIA ST,San Francisco,CA,2011-05-29 00:00:00,2011,03:05,LOITERING FOR PURPOSE OF PROSTITUTION,110433424,,,,
152,2,3,,API,37.759488455704,-122.417970955091,400 Block of CAPP ST,San Francisco,CA,2011-06-28 00:00:00,2011,23:10,LOITERING FOR PURPOSE OF PROSTITUTION,110521784,,,,
153,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-06-16 00:00:00,2011,00:55,LOITERING FOR PURPOSE OF PROSTITUTION,110483106,,,,
154,2,3,,API,37.761287925231,-122.414849773204,2200 Block of FOLSOM ST,San Francisco,CA,2011-05-26 00:00:00,2011,01:00,LOITERING FOR PURPOSE OF PROSTITUTION,110423920,,,,
155,2,3,,API,37.792173328453,-122.422695629365,VANNESS AV / CLAY ST,San Francisco,CA,2011-05-19 00:00:00,2011,03:40,SOLICITS FOR ACT OF PROSTITUTION,110403104,,,,
156,2,3,,API,37.765523069458,-122.412772766856,2600 Block of 16TH ST,San Francisco,CA,2011-05-09 00:00:00,2011,22:35,LOITERING FOR PURPOSE OF PROSTITUTION,110376874,,,,
157,2,3,,API,37.754691084878,-122.417511996621,700 Block of CAPP ST,San Francisco,CA,2011-04-19 00:00:00,2011,21:50,SOLICITS FOR ACT OF PROSTITUTION,110319761,,,,
158,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-06-29 00:00:00,2011,23:55,SOLICITS FOR ACT OF PROSTITUTION,110524766,,,,
159,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-04-13 00:00:00,2011,23:00,SOLICITS FOR ACT OF PROSTITUTION,110302437,,,,
160,2,3,,API,37.764283709504,-122.418549940195,100 Block of CAPP ST,San Francisco,CA,2011-05-13 00:00:00,2011,01:15,LOITERING FOR PURPOSE OF PROSTITUTION,110385148,,,,
161,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-07-21 00:00:00,2011,00:22,LOITERING FOR PURPOSE OF PROSTITUTION,110582071,,,,
162,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-23 00:00:00,2011,23:52,LOITERING FOR PURPOSE OF PROSTITUTION,110331436,,,,
163,2,3,,API,37.789109553874,-122.417019320691,BUSH ST / HYDE ST,San Francisco,CA,2011-06-22 00:00:00,2011,00:30,LOITERING FOR PURPOSE OF PROSTITUTION,110500471,,,,
164,2,3,,API,37.788698951165,-122.420307355721,POLK ST / BUSH ST,San Francisco,CA,2011-06-07 00:00:00,2011,04:00,LOITERING FOR PURPOSE OF PROSTITUTION,110458999,,,,
165,2,3,,API,37.787037204369,-122.41827417166,LARKIN ST / POST ST,San Francisco,CA,2011-06-21 00:00:00,2011,23:45,LOITERING FOR PURPOSE OF PROSTITUTION,110500443,,,,
166,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-23 00:00:00,2011,02:05,SOLICITS FOR ACT OF PROSTITUTION,110329102,,,,
167,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-07-07 00:00:00,2011,01:05,LOITERING FOR PURPOSE OF PROSTITUTION,110543932,,,,
168,2,3,,API,37.759488455704,-122.417970955091,400 Block of CAPP ST,San Francisco,CA,2011-05-18 00:00:00,2011,23:55,SOLICITS FOR ACT OF PROSTITUTION,110402792,,,,
169,2,3,,API,37.759620425995,-122.415783592856,500 Block of SHOTWELL ST,San Francisco,CA,2011-07-05 00:00:00,2011,10:40,LOITERING FOR PURPOSE OF PROSTITUTION,110539351,,,,
170,2,3,,API,37.761056328232,-122.410955890117,600 Block of FLORIDA ST,San Francisco,CA,2011-08-07 00:00:00,2011,00:20,LOITERING FOR PURPOSE OF PROSTITUTION,110629833,,,,
171,2,3,,API,37.786826208216,-122.419930111611,POST ST / POLK ST,San Francisco,CA,2011-05-24 00:00:00,2011,04:25,SOLICITS FOR ACT OF PROSTITUTION,110417939,,,,
172,2,3,,API,37.762758340818,-122.417185210419,600 Block of SOUTH VAN NESS AV,San Francisco,CA,2011-05-21 00:00:00,2011,02:00,LOITERING FOR PURPOSE OF PROSTITUTION,110409083,,,,
173,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-05-07 00:00:00,2011,20:10,LOITERING FOR PURPOSE OF PROSTITUTION,110371006,,,,
174,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-07-03 00:00:00,2011,00:35,LOITERING FOR PURPOSE OF PROSTITUTION,110533513,,,,
175,2,3,,API,37.791543693214,-122.420052444419,1600 Block of SACRAMENTO ST,San Francisco,CA,2011-06-03 00:00:00,2011,23:50,LOITERING FOR PURPOSE OF PROSTITUTION,110450230,,,,
176,2,3,,API,37.789829766959,-122.418844748098,PINE ST / LARKIN ST,San Francisco,CA,2011-06-06 00:00:00,2011,01:12,LOITERING FOR PURPOSE OF PROSTITUTION,110456028,,,,
177,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-07-20 00:00:00,2011,23:25,LOITERING FOR PURPOSE OF PROSTITUTION,110581982,,,,
178,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-26 00:00:00,2011,23:25,LOITERING FOR PURPOSE OF PROSTITUTION,110426758,,,,
179,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-05-27 00:00:00,2011,20:05,LOITERING FOR PURPOSE OF PROSTITUTION,110429489,,,,
180,2,3,,API,37.760411299794,-122.415380073917,3200 Block of 19TH ST,San Francisco,CA,2011-07-15 00:00:00,2011,22:00,LOITERING FOR PURPOSE OF PROSTITUTION,110568463,,,,
181,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-30 00:00:00,2011,03:20,SOLICITS FOR ACT OF PROSTITUTION,110349439,,,,
182,2,3,,API,37.760388813423,-122.417577215102,3300 Block of 19TH ST,San Francisco,CA,2011-08-10 00:00:00,2011,23:40,SOLICITS FOR ACT OF PROSTITUTION,110640497,,,,
183,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-24 00:00:00,2011,01:30,LOITERING FOR PURPOSE OF PROSTITUTION,110331618,,,,
184,2,3,,API,37.789618819255,-122.42049728879,POLK ST / PINE ST,San Francisco,CA,2011-05-17 00:00:00,2011,04:05,LOITERING FOR PURPOSE OF PROSTITUTION,110397080,,,,
185,2,3,,API,37.761222332962,-122.415932937248,400 Block of SHOTWELL ST,San Francisco,CA,2011-04-28 00:00:00,2011,21:58,LOITERING FOR PURPOSE OF PROSTITUTION,110345998,,,,
186,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-05-21 00:00:00,2011,20:15,LOITERING FOR PURPOSE OF PROSTITUTION,110411339,,,,
187,2,3,,API,37.757888440809,-122.417817852676,500 Block of CAPP ST,San Francisco,CA,2011-05-24 00:00:00,2011,00:15,LOITERING FOR PURPOSE OF PROSTITUTION,110417713,,,,
188,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-19 00:00:00,2011,00:15,LOITERING FOR PURPOSE OF PROSTITUTION,110402811,,,,
189,2,3,,API,37.785892609972,-122.419739837805,GEARY ST / POLK ST,San Francisco,CA,2011-04-15 00:00:00,2011,01:39,LOITERING FOR PURPOSE OF PROSTITUTION,110305895,,,,
190,2,3,,API,37.759620425995,-122.415783592856,500 Block of SHOTWELL ST,San Francisco,CA,2011-06-23 00:00:00,2011,03:00,LOITERING FOR PURPOSE OF PROSTITUTION,110503986,,,,
191,2,3,,API,37.790862723944,-122.422253466945,1600 Block of VANNESS AV,San Francisco,CA,2011-04-16 00:00:00,2011,02:10,LOITERING FOR PURPOSE OF PROSTITUTION,110308924,,,,
192,2,3,,API,37.792173328453,-122.422695629365,CLAY ST / VANNESS AV,San Francisco,CA,2011-05-19 00:00:00,2011,04:20,SOLICITS FOR ACT OF PROSTITUTION,110403148,,,,
193,2,3,,API,37.7627500213,-122.417323188551,600 Block of SOUTH VAN NESS AV,San Francisco,CA,2011-06-30 00:00:00,2011,00:50,SOLICITS FOR ACT OF PROSTITUTION,110524857,,,,
194,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-20 00:00:00,2011,23:00,LOITERING FOR PURPOSE OF PROSTITUTION,110322695,,,,
195,2,3,,API,37.760433000375,-122.415929849548,SHOTWELL ST / 19TH ST,San Francisco,CA,2011-07-02 00:00:00,2011,20:40,LOITERING FOR PURPOSE OF PROSTITUTION,110532929,,,,
196,2,3,,API,37.762758340818,-122.417185210419,600 Block of SOUTH VAN NESS AV,San Francisco,CA,2011-04-19 00:00:00,2011,00:02,LOITERING FOR PURPOSE OF PROSTITUTION,110316864,,,,
197,2,3,,API,37.765249115438,-122.416389710283,SHOTWELL ST / 16TH ST,San Francisco,CA,2011-04-22 00:00:00,2011,02:06,LOITERING FOR PURPOSE OF PROSTITUTION,110325940,,,,
198,2,3,,API,37.792384081381,-122.421056878203,CLAY ST / POLK ST,San Francisco,CA,2011-05-19 00:00:00,2011,04:10,LOITERING FOR PURPOSE OF PROSTITUTION,110403132,,,,
199,2,3,,API,37.758696816649,-122.41796448376,CAPP ST / 20TH ST,San Francisco,CA,2011-07-16 00:00:00,2011,00:50,SOLICITS FOR ACT OF PROSTITUTION,110568764,,,,
200,2,3,,API,37.788909839942,-122.418658294829,LARKIN ST / BUSH ST,San Francisco,CA,2011-04-14 00:00:00,2011,04:04,LOITERING FOR PURPOSE OF PROSTITUTION,110302932,,,,
201,2,3,,API,37.75707901905,-122.417260520587,3100 Block of 21ST ST,San Francisco,CA,2011-05-25 00:00:00,2011,00:27,LOITERING FOR PURPOSE OF PROSTITUTION,110420904,,,,
202,2,3,,API,37.761214223663,-122.416070932811,400 Block of SHOTWELL ST,San Francisco,CA,2011-07-29 00:00:00,2011,23:10,SOLICITS FOR ACT OF PROSTITUTION,110607817,,,,
203,2,3,,API,37.759612316869,-122.415921585459,500 Block of SHOTWELL ST,San Francisco,CA,2011-07-31 00:00:00,2011,06:51,LOITERING FOR PURPOSE OF PROSTITUTION,110611056,,,,
204,2,3,,API,37.757888440809,-122.417817852676,500 Block of CAPP ST,San Francisco,CA,2011-07-07 00:00:00,2011,23:00,LOITERING FOR PURPOSE OF PROSTITUTION,110546732,,,,
13224,8,9,,API,37.9481,-122.347,1 Block ST & HELLINGS AVE,RICHMOND,CA,2015-02-10 23:28:00,2015,23:00,PC 647 B PROSTITUTION,690922305,,,,
205,2,3,,API,37.78846958623,-122.420190324599,1200 Block of POLK ST,San Francisco,CA,2011-04-21 00:00:00,2011,01:15,LOITERING FOR PURPOSE OF PROSTITUTION,110322861,,,,
206,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-07 00:00:00,2011,22:55,LOITERING FOR PURPOSE OF PROSTITUTION,110371476,,,,
207,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-04-13 00:00:00,2011,20:40,SOLICITS FOR ACT OF PROSTITUTION,110302114,,,,
208,2,3,,API,37.788222542426,-122.420211964949,POLK ST / FERN ST,San Francisco,CA,2011-05-12 00:00:00,2011,02:34,LOITERING FOR PURPOSE OF PROSTITUTION,110382796,,,,
209,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-07-15 00:00:00,2011,23:30,SOLICITS FOR ACT OF PROSTITUTION,110568639,,,,
210,2,3,,API,37.787549009512,-122.421762501792,VANNESS AV / SUTTER ST,San Francisco,CA,2011-04-15 00:00:00,2011,02:07,LOITERING FOR PURPOSE OF PROSTITUTION,110305942,,,,
211,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-06-09 00:00:00,2011,01:05,SOLICITS FOR ACT OF PROSTITUTION,110464463,,,,
212,2,3,,API,37.78796525698,-122.418467747931,LARKIN ST / SUTTER ST,San Francisco,CA,2011-06-02 00:00:00,2011,03:45,LOITERING FOR PURPOSE OF PROSTITUTION,110444744,,,,
213,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-15 00:00:00,2011,02:25,LOITERING FOR PURPOSE OF PROSTITUTION,110306019,,,,
214,2,3,,API,37.761081799869,-122.418262236032,300 Block of CAPP ST,San Francisco,CA,2011-08-10 00:00:00,2011,00:21,SOLICITS FOR ACT OF PROSTITUTION,110637632,,,,
215,2,3,,API,37.759612316869,-122.415921585459,500 Block of SHOTWELL ST,San Francisco,CA,2011-06-10 00:00:00,2011,21:25,SOLICITS FOR ACT OF PROSTITUTION,110469275,,,,
216,2,3,,API,37.759554412524,-122.416878691323,800 Block of SOUTH VAN NESS AV,San Francisco,CA,2011-04-19 00:00:00,2011,01:50,SOLICITS FOR ACT OF PROSTITUTION,110316892,,,,
217,2,3,,API,37.791263536113,-122.419062415432,1400 Block of LARKIN ST,San Francisco,CA,2011-04-23 00:00:00,2011,02:41,LOITERING FOR PURPOSE OF PROSTITUTION,110329152,,,,
218,2,3,,API,37.759612316869,-122.415921585459,500 Block of SHOTWELL ST,San Francisco,CA,2011-05-03 00:00:00,2011,23:35,LOITERING FOR PURPOSE OF PROSTITUTION,110359814,,,,
219,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-07 00:00:00,2011,01:51,SOLICITS FOR ACT OF PROSTITUTION,110368962,,,,
220,2,3,,API,37.759480132577,-122.418108925859,400 Block of CAPP ST,San Francisco,CA,2011-06-17 00:00:00,2011,23:00,SOLICITS TO VISIT HOUSE OF PROSTITUTION,110489104,,,,
221,2,3,,API,37.757914483777,-122.387818511433,600 Block of 22ND ST,San Francisco,CA,2011-06-03 00:00:00,2011,01:40,SOLICITS FOR ACT OF PROSTITUTION,110447500,,,,
222,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-06-08 00:00:00,2011,20:30,LOITERING FOR PURPOSE OF PROSTITUTION,110463857,,,,
223,2,3,,API,37.758020162516,-122.415632296062,600 Block of SHOTWELL ST,San Francisco,CA,2011-07-23 00:00:00,2011,02:20,LOITERING FOR PURPOSE OF PROSTITUTION,110587899,,,,
224,2,3,,API,37.788698951165,-122.420307355721,BUSH ST / POLK ST,San Francisco,CA,2011-04-15 00:00:00,2011,00:28,LOITERING FOR PURPOSE OF PROSTITUTION,110305798,,,,
225,2,3,,API,37.757888440809,-122.417817852676,500 Block of CAPP ST,San Francisco,CA,2011-06-22 00:00:00,2011,01:15,LOITERING FOR PURPOSE OF PROSTITUTION,110500562,,,,
226,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-16 00:00:00,2011,03:40,SOLICITS FOR ACT OF PROSTITUTION,110309160,,,,
227,2,3,,API,37.790369068882,-122.422330464198,VANNESS AV / CALIFORNIA ST,San Francisco,CA,2011-06-11 00:00:00,2011,03:29,LOITERING FOR PURPOSE OF PROSTITUTION,110470028,,,,
228,2,3,,API,37.764275385706,-122.418687919804,100 Block of CAPP ST,San Francisco,CA,2011-06-20 00:00:00,2011,14:35,LOITERING FOR PURPOSE OF PROSTITUTION,110495822,,,,
229,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-16 00:00:00,2011,02:15,SOLICITS FOR ACT OF PROSTITUTION,110308952,,,,
230,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-07-31 00:00:00,2011,00:35,SOLICITS FOR ACT OF PROSTITUTION,110610581,,,,
231,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-05-13 00:00:00,2011,23:55,SOLICITS FOR ACT OF PROSTITUTION,110388073,,,,
232,2,3,,API,37.761900735029,-122.408686198578,2600 Block of 18TH ST,San Francisco,CA,2011-05-08 00:00:00,2011,23:30,LOITERING FOR PURPOSE OF PROSTITUTION,110374050,,,,
233,2,3,,API,37.758696816649,-122.41796448376,20TH ST / CAPP ST,San Francisco,CA,2011-06-15 00:00:00,2011,23:00,SOLICITS FOR ACT OF PROSTITUTION,110482926,,,,
234,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-04-30 00:00:00,2011,00:05,SOLICITS FOR ACT OF PROSTITUTION,110349069,,,,
235,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-04-28 00:00:00,2011,00:30,SOLICITS FOR ACT OF PROSTITUTION,110343152,,,,
236,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-06-02 00:00:00,2011,02:40,SOLICITS FOR ACT OF PROSTITUTION,110444675,,,,
237,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-06-19 00:00:00,2011,00:05,LOITERING FOR PURPOSE OF PROSTITUTION,110491814,,,,
238,2,3,,API,37.760279276039,-122.417566720721,3300 Block of 19TH ST,San Francisco,CA,2011-06-30 00:00:00,2011,01:40,LOITERING FOR PURPOSE OF PROSTITUTION,110525037,,,,
239,2,3,,API,37.761090124074,-122.418124262331,300 Block of CAPP ST,San Francisco,CA,2011-06-25 00:00:00,2011,00:30,LOITERING FOR PURPOSE OF PROSTITUTION,110510113,,,,
240,2,3,,API,37.760433000375,-122.415929849548,19TH ST / SHOTWELL ST,San Francisco,CA,2011-07-30 00:00:00,2011,23:15,SOLICITS FOR ACT OF PROSTITUTION,110610484,,,,
241,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-06-04 00:00:00,2011,02:10,LOITERING FOR PURPOSE OF PROSTITUTION,110450490,,,,
242,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-06-21 00:00:00,2011,23:00,LOITERING FOR PURPOSE OF PROSTITUTION,110500374,,,,
243,2,3,,API,37.753559178509,-122.422282409234,3500 Block of 23RD ST,San Francisco,CA,2011-06-09 00:00:00,2011,02:00,INDECENT EXPOSURE - PROSTITUTION RELATED,110464560,,,,
244,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-06-09 00:00:00,2011,00:25,LOITERING FOR PURPOSE OF PROSTITUTION,110464429,,,,
245,2,3,,API,37.788222542426,-122.420211964949,POLK ST / FERN ST,San Francisco,CA,2011-07-17 00:00:00,2011,03:41,LOITERING FOR PURPOSE OF PROSTITUTION,110571529,,,,
246,2,3,,API,37.759480132577,-122.418108925859,400 Block of CAPP ST,San Francisco,CA,2011-07-25 00:00:00,2011,23:27,LOITERING FOR PURPOSE OF PROSTITUTION,110595717,,,,
247,2,3,,API,37.787280707611,-122.420021471047,POLK ST / HEMLOCK ST,San Francisco,CA,2011-05-24 00:00:00,2011,04:25,SOLICITS FOR ACT OF PROSTITUTION,110417923,,,,
248,2,3,,API,37.763588763843,-122.417913861876,3200 Block of 17TH ST,San Francisco,CA,2011-07-14 00:00:00,2011,13:10,LOITERING FOR PURPOSE OF PROSTITUTION,110564160,,,,
249,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-05-27 00:00:00,2011,00:30,SOLICITS FOR ACT OF PROSTITUTION,110426946,,,,
250,2,3,,API,37.760989908914,-122.412056242405,600 Block of ALABAMA ST,San Francisco,CA,2011-06-06 00:00:00,2011,00:58,LOITERING FOR PURPOSE OF PROSTITUTION,110456006,,,,
251,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-05-26 00:00:00,2011,01:00,SOLICITS FOR ACT OF PROSTITUTION,110423889,,,,
252,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-14 00:00:00,2011,02:10,LOITERING FOR PURPOSE OF PROSTITUTION,110388283,,,,
253,2,3,,API,37.755413887205,-122.41821569477,3100 Block of 22ND ST,San Francisco,CA,2011-06-07 00:00:00,2011,01:54,LOITERING FOR PURPOSE OF PROSTITUTION,110458911,,,,
254,2,3,,API,37.759488455704,-122.417970955091,400 Block of CAPP ST,San Francisco,CA,2011-05-19 00:00:00,2011,00:15,LOITERING FOR PURPOSE OF PROSTITUTION,110402996,,,,
255,2,3,,API,37.763588763843,-122.417913861876,3200 Block of 17TH ST,San Francisco,CA,2011-07-07 00:00:00,2011,00:23,LOITERING FOR PURPOSE OF PROSTITUTION,110543863,,,,
256,2,3,,API,37.76517839277,-122.406558795418,300 Block of UTAH ST,San Francisco,CA,2011-08-11 00:00:00,2011,01:10,LOITERING FOR PURPOSE OF PROSTITUTION,110640685,,,,
257,2,3,,API,37.757880121444,-122.417955821717,500 Block of CAPP ST,San Francisco,CA,2011-07-27 00:00:00,2011,01:53,LOITERING FOR PURPOSE OF PROSTITUTION,110598943,,,,
258,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-24 00:00:00,2011,03:16,LOITERING FOR PURPOSE OF PROSTITUTION,110417882,,,,
259,2,3,,API,37.756413769048,-122.41561725232,700 Block of SHOTWELL ST,San Francisco,CA,2011-05-26 00:00:00,2011,23:30,LOITERING FOR PURPOSE OF PROSTITUTION,110426883,,,,
260,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-07-14 00:00:00,2011,01:10,LOITERING FOR PURPOSE OF PROSTITUTION,110563071,,,,
261,2,3,,API,37.758786020728,-122.417423841025,3400 Block of 20TH ST,San Francisco,CA,2011-08-10 00:00:00,2011,23:54,LOITERING FOR PURPOSE OF PROSTITUTION,110640481,,,,
262,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-14 00:00:00,2011,01:15,SOLICITS FOR ACT OF PROSTITUTION,110388158,,,,
263,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-23 00:00:00,2011,02:50,LOITERING FOR PURPOSE OF PROSTITUTION,110329174,,,,
264,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-05-19 00:00:00,2011,05:10,SOLICITS FOR ACT OF PROSTITUTION,110403160,,,,
265,2,3,,API,37.789777416076,-122.419694813697,1400 Block of PINE ST,San Francisco,CA,2011-06-29 00:00:00,2011,03:46,LOITERING FOR PURPOSE OF PROSTITUTION,110521988,,,,
266,2,3,,API,37.757888440809,-122.417817852676,500 Block of CAPP ST,San Francisco,CA,2011-07-27 00:00:00,2011,23:40,LOITERING FOR PURPOSE OF PROSTITUTION,110601994,,,,
267,2,3,,API,37.790577071054,-122.420691680792,POLK ST / CALIFORNIA ST,San Francisco,CA,2011-04-15 00:00:00,2011,01:03,LOITERING FOR PURPOSE OF PROSTITUTION,110305839,,,,
268,2,3,,API,37.790577071054,-122.420691680792,CALIFORNIA ST / POLK ST,San Francisco,CA,2011-05-19 00:00:00,2011,01:10,LOITERING FOR PURPOSE OF PROSTITUTION,110402952,,,,
