incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
751219302,16002258,02/05/2016 07:35:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/01/2016 07:39:03 AM,03/23/2016 09:11:38 AM,POINT (-122.088799598666 37.6934981068942),19,Friday,Other Sexual Offense
748326645,16001727,01/28/2016 05:45:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.7845863860659,-122.228943866528,01/30/2016 07:42:40 AM,03/03/2016 10:14:49 AM,POINT (-122.228943866528 37.7845863860659),17,Thursday,Other Sexual Offense
748326644,16001735,01/28/2016 07:39:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.7934002354994,-122.247806084226,01/30/2016 07:42:40 AM,03/03/2016 10:14:49 AM,POINT (-122.247806084226 37.7934002354994),19,Thursday,Other Sexual Offense
749504464,16002469,02/08/2016 11:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 9TH ST & FRUITVALE AV,,OAKLAND,CA,,,37.7734782869044,-122.22782018217,02/10/2016 07:41:02 AM,03/03/2016 10:10:36 AM,POINT (-122.22782018217 37.7734782869044),23,Monday,Other Sexual Offense
657447161,15000351,01/07/2015 04:57:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & INDEPENDENCE WAY,,OAKLAND,CA,,,37.7885581321648,-122.239039150781,01/09/2015 10:08:29 AM,01/17/2015 02:24:46 PM,POINT (-122.239039150781 37.7885581321648),16,Wednesday,Other Sexual Offense
657447159,15000356,01/07/2015 06:36:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,700 Block E 12TH ST,,OAKLAND,CA,,,37.7934076225493,-122.252859929258,01/09/2015 10:08:29 AM,01/17/2015 02:24:43 PM,POINT (-122.252859929258 37.7934076225493),18,Wednesday,Other Sexual Offense
657447158,15000360,01/07/2015 07:09:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.7970745157744,-122.251942631675,01/09/2015 10:08:29 AM,01/17/2015 02:24:42 PM,POINT (-122.251942631675 37.7970745157744),19,Wednesday,Other Sexual Offense
657447157,15000363,01/07/2015 07:54:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,4300 Block E 12TH ST,,OAKLAND,CA,,,37.7712956767024,-122.215519706768,01/09/2015 10:08:29 AM,01/17/2015 02:24:41 PM,POINT (-122.215519706768 37.7712956767024),19,Wednesday,Other Sexual Offense
672891647,15000880,01/16/2015 11:19:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 14TH ST & 164TH AV,,SAN_LEANDRO,CA,,,37.6947543483944,-122.113576612972,01/25/2015 10:08:39 AM,01/26/2015 10:13:19 AM,POINT (-122.113576612972 37.6947543483944),11,Friday,Other Sexual Offense
678242777,15001688,01/29/2015 06:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.78478476214,-122.232271047928,01/30/2015 10:08:33 AM,02/08/2015 10:13:54 AM,POINT (-122.232271047928 37.78478476214),18,Thursday,Other Sexual Offense
710243754,15004267,03/12/2015 11:53:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16400 Block E 14TH ST,,SAN_LEANDRO,CA,,,37.69389977313,-122.111795153878,03/20/2015 09:09:10 AM,03/22/2015 09:09:36 AM,POINT (-122.111795153878 37.69389977313),11,Thursday,Other Sexual Offense
710178515,15004604,03/17/2015 08:41:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7807590090556,-122.231450378501,03/19/2015 09:08:53 AM,03/28/2015 09:08:14 AM,POINT (-122.231450378501 37.7807590090556),20,Tuesday,Other Sexual Offense
711309030,15005352,03/29/2015 04:46:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,,,37.6980520836206,-122.105420788377,03/30/2015 09:08:56 AM,04/08/2015 09:09:01 AM,POINT (-122.105420788377 37.6980520836206),4,Sunday,Other Sexual Offense
711965018,15005724,04/03/2015 07:15:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MILLER AV,,OAKLAND,CA,,,37.7827695863732,-122.234819727481,04/08/2015 09:09:00 AM,04/13/2015 09:08:35 AM,POINT (-122.234819727481 37.7827695863732),19,Friday,Other Sexual Offense
714554682,15007248,04/28/2015 06:16:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MILLER AV,,OAKLAND,CA,,,37.7827695863732,-122.234819727481,04/30/2015 09:09:10 AM,05/08/2015 09:18:58 AM,POINT (-122.234819727481 37.7827695863732),18,Tuesday,Other Sexual Offense
715995790,15007890,05/08/2015 07:30:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.787085338923,-122.242050444779,05/13/2015 09:09:08 AM,05/18/2015 09:12:18 AM,POINT (-122.242050444779 37.787085338923),19,Friday,Other Sexual Offense
715541342,15007893,05/08/2015 07:35:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7814017535946,-122.232572833988,05/09/2015 09:09:00 AM,05/18/2015 09:12:18 AM,POINT (-122.232572833988 37.7814017535946),19,Friday,Other Sexual Offense
716501620,15008194,05/13/2015 05:33:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block ST & FALLON ST,,OAKLAND,CA,94606,,37.7992512121387,-122.262552163454,05/15/2015 09:09:00 AM,05/24/2015 09:10:06 AM,POINT (-122.262552163454 37.7992512121387),17,Wednesday,Other Sexual Offense
717142488,15008321,05/15/2015 09:15:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7739229086689,-122.218071937942,05/19/2015 09:09:00 AM,05/25/2015 09:10:27 AM,POINT (-122.218071937942 37.7739229086689),21,Friday,Other Sexual Offense
750348155,16003003,02/17/2016 06:12:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.7844922741307,-122.227868769244,02/20/2016 07:40:05 AM,03/15/2016 09:09:42 AM,POINT (-122.227868769244 37.7844922741307),18,Wednesday,Other Sexual Offense
104214849,12004677,03/17/2012 11:07:00 AM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980396584983,-122.105419483033,03/23/2012 09:13:42 AM,05/01/2012 09:13:52 AM,POINT (-122.105419 37.69804),11,Saturday,Other Sexual Offense
106592638,12005766,04/06/2012 07:22:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,500 Block W A ST,,HAYWARD,CA,null,null,37.6661832991211,-122.109661428355,04/08/2012 09:13:01 AM,05/18/2012 09:14:16 AM,POINT (-122.109661 37.666183),7,Friday,Other Sexual Offense
106948308,12005567,04/02/2012 08:38:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,MISSION BLVD & SUNSET BL,,HAYWARD,CA,null,null,37.6778797102592,-122.090931281843,04/12/2012 09:12:41 AM,04/19/2012 09:13:05 AM,POINT (-122.090931 37.67788),20,Monday,Other Sexual Offense
109332217,12006733,04/21/2012 07:10:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,21800 Block FOOTHILL BLVD,,HAYWARD,CA,null,null,37.681847322778,-122.087082746409,04/27/2012 05:14:50 PM,06/05/2012 09:14:40 AM,POINT (-122.087083 37.681847),19,Saturday,Other Sexual Offense
109332229,12006539,04/18/2012 01:02:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,17100 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,94546,null,37.6933573101817,-122.101256947637,04/27/2012 05:14:50 PM,06/27/2012 09:15:20 AM,POINT (-122.101257 37.693357),13,Wednesday,Other Sexual Offense
109332245,12006540,04/18/2012 01:02:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,17100 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,94546,null,37.6933573101817,-122.101256947637,04/27/2012 05:14:50 PM,06/06/2012 09:14:39 AM,POINT (-122.101257 37.693357),13,Wednesday,Other Sexual Offense
109332288,12006522,04/18/2012 03:00:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,100 Block AV & FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6924722927565,-122.100782514325,04/27/2012 05:14:50 PM,05/09/2012 09:13:42 AM,POINT (-122.100783 37.692472),15,Wednesday,Other Sexual Offense
109332301,12006696,04/21/2012 01:00:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 14TH ST & PAJARO CT,,SAN_LEANDRO,CA,null,null,37.6941778133401,-122.112729306885,04/27/2012 05:14:50 PM,05/16/2012 09:13:52 AM,POINT (-122.112729 37.694178),1,Saturday,Other Sexual Offense
109332323,12006727,04/21/2012 05:10:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,FOOTHILL BLVD & MIRAMAR AV,,SAN_LEANDRO,CA,null,null,37.7005189716635,-122.108194712914,04/27/2012 05:14:50 PM,05/23/2012 09:14:07 AM,POINT (-122.108195 37.700519),17,Saturday,Other Sexual Offense
111486945,12008004,05/11/2012 11:04:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1900 Block 167TH AV,,SAN_LEANDRO,CA,null,null,37.6956380098191,-122.103068461754,05/13/2012 09:13:21 AM,06/07/2012 09:14:27 AM,POINT (-122.103068 37.695638),11,Friday,Other Sexual Offense
111486961,12006527,04/18/2012 01:02:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,17100 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6933573101817,-122.101256947637,05/13/2012 09:13:51 AM,07/05/2012 09:15:32 AM,POINT (-122.101257 37.693357),13,Wednesday,Other Sexual Offense
112303318,12008426,05/18/2012 07:03:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980396584983,-122.105419483033,05/19/2012 09:13:47 AM,06/19/2012 09:14:53 AM,POINT (-122.105419 37.69804),7,Friday,Other Sexual Offense
114624726,12008885,05/25/2012 07:33:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,MISSION BLVD & SUNSET BL,,HAYWARD,CA,null,null,37.6778797102592,-122.090931281843,06/02/2012 09:14:00 AM,06/26/2012 09:15:10 AM,POINT (-122.090931 37.67788),19,Friday,Other Sexual Offense
114728093,12009422,06/02/2012 03:56:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,06/04/2012 09:13:53 AM,08/10/2012 03:16:35 PM,POINT (-122.115374 37.665855),15,Saturday,Other Sexual Offense
115257193,12007820,05/08/2012 01:58:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,COMSTOCK RD & FLYNN RD N,,LIVERMORE,CA,null,null,37.7189045428304,-121.656806068227,06/07/2012 09:14:27 AM,06/27/2012 09:15:20 AM,POINT (-121.656806 37.718905),13,Tuesday,Other Sexual Offense
115365819,12009456,06/02/2012 09:13:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,COMSTOCK RD & FLYNN RD N,,LIVERMORE,CA,null,null,37.7189045428304,-121.656806068227,06/08/2012 09:14:07 AM,07/24/2012 09:16:57 AM,POINT (-121.656806 37.718905),21,Saturday,Other Sexual Offense
115519669,12008980,05/26/2012 11:18:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,W A ST & GARDEN AV,,HAYWARD,CA,null,null,37.6661678126525,-122.109988423764,06/10/2012 09:14:15 AM,07/10/2012 09:15:39 AM,POINT (-122.109988 37.666168),23,Saturday,Other Sexual Offense
116634954,12008955,05/26/2012 04:58:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,COMSTOCK RD & FLYNN RD N,,LIVERMORE,CA,null,null,37.7189045428304,-121.656806068227,06/21/2012 09:15:04 AM,08/10/2012 03:16:41 PM,POINT (-121.656806 37.718905),16,Saturday,Other Sexual Offense
116954667,12010686,06/21/2012 04:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,06/26/2012 09:14:34 AM,08/22/2012 02:29:13 PM,POINT (-122.115374 37.665855),16,Thursday,Other Sexual Offense
116954676,12010690,06/21/2012 07:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,06/26/2012 09:14:34 AM,07/21/2012 09:16:40 AM,POINT (-122.115374 37.665855),19,Thursday,Other Sexual Offense
117607530,12009436,06/02/2012 07:41:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,COMSTOCK RD & FLYNN RD N,,LIVERMORE,CA,null,null,37.7189045428304,-121.656806068227,06/30/2012 09:15:08 AM,07/12/2012 06:27:37 PM,POINT (-121.656806 37.718905),19,Saturday,Other Sexual Offense
117708011,12010338,06/16/2012 05:39:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,BLOSSOM WAY & MISSION BLVD,,HAYWARD,CA,null,null,37.6817196446056,-122.095878394513,07/02/2012 09:15:00 AM,07/24/2012 09:16:57 AM,POINT (-122.095878 37.68172),17,Saturday,Other Sexual Offense
117925548,12009859,06/09/2012 06:02:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,21300 Block MISSION BLVD,,HAYWARD,CA,null,null,37.6820516043433,-122.09546411148,07/05/2012 09:15:20 AM,07/24/2012 09:16:57 AM,POINT (-122.095464 37.682052),18,Saturday,Other Sexual Offense
118009149,12010348,06/16/2012 08:42:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,W A ST & ROYAL AV,,HAYWARD,CA,null,null,37.6659769520732,-122.113187515303,07/06/2012 09:15:13 AM,07/24/2012 09:16:57 AM,POINT (-122.113188 37.665977),20,Saturday,Other Sexual Offense
118268602,12010764,06/22/2012 05:00:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,22500 Block FOOTHILL BLVD,,HAYWARD,CA,null,null,37.6749295194853,-122.081224913592,07/10/2012 09:15:16 AM,07/24/2012 09:16:49 AM,POINT (-122.081225 37.67493),17,Friday,Other Sexual Offense
118268627,12010705,06/21/2012 07:55:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,07/10/2012 09:15:26 AM,08/31/2012 08:15:40 PM,POINT (-122.115374 37.665855),19,Thursday,Other Sexual Offense
118572948,12010688,06/21/2012 01:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,07/12/2012 06:27:30 PM,08/31/2012 08:15:40 PM,POINT (-122.115374 37.665855),13,Thursday,Other Sexual Offense
118572955,12010682,06/21/2012 02:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,07/12/2012 06:27:30 PM,07/24/2012 09:16:49 AM,POINT (-122.115374 37.665855),14,Thursday,Other Sexual Offense
119341905,12012194,07/14/2012 03:33:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,22200 Block MISSION BLVD,,HAYWARD,CA,null,null,37.6756633855808,-122.088632778751,07/19/2012 09:16:04 AM,08/06/2012 09:16:52 AM,POINT (-122.088633 37.675663),15,Saturday,Other Sexual Offense
119651714,12012575,07/21/2012 10:03:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,800 Block W A ST,,HAYWARD,CA,null,null,37.6658553640329,-122.115373870203,07/22/2012 09:16:09 AM,08/31/2012 08:15:33 PM,POINT (-122.115374 37.665855),10,Saturday,Other Sexual Offense
120827261,12012616,07/21/2012 09:55:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GRACE ST & MISSION BLVD,,HAYWARD,CA,null,null,37.6749169917857,-122.087275261219,08/01/2012 10:31:17 PM,08/06/2012 09:16:45 AM,POINT (-122.087275 37.674917),21,Saturday,Other Sexual Offense
120827362,12012833,07/25/2012 11:34:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GROVE WAY & MISSION BLVD,,HAYWARD,CA,null,null,37.6801737155353,-122.093965132659,08/01/2012 10:31:17 PM,09/05/2012 03:10:06 PM,POINT (-122.093965 37.680174),11,Wednesday,Other Sexual Offense
120827409,12011245,06/30/2012 05:28:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,MISSION BLVD & ROSE ST,,HAYWARD,CA,null,null,37.67893289411,-122.092222641597,08/01/2012 10:31:32 PM,09/25/2012 03:26:19 PM,POINT (-122.092223 37.678933),17,Saturday,Other Sexual Offense
120827416,12011763,07/07/2012 09:58:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GRACE ST & MISSION BLVD,,HAYWARD,CA,null,null,37.6749169917857,-122.087275261219,08/01/2012 10:31:32 PM,08/23/2012 03:08:10 PM,POINT (-122.087275 37.674917),21,Saturday,Other Sexual Offense
121231146,12012155,07/13/2012 10:27:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,17300 Block HESPERIAN BLVD,,SAN_LORENZO,CA,null,null,37.6750438022352,-122.124384054356,08/03/2012 09:16:51 AM,08/23/2012 03:08:10 PM,POINT (-122.124384 37.675044),22,Friday,Other Sexual Offense
122621555,12012220,07/14/2012 09:57:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GRACE ST & MISSION BLVD,,HAYWARD,CA,null,null,37.6749169917857,-122.087275261219,08/15/2012 02:05:30 PM,08/31/2012 08:15:40 PM,POINT (-122.087275 37.674917),21,Saturday,Other Sexual Offense
123296188,12012483,07/19/2012 05:55:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,BLOSSOM WAY & MONTGOMERY AV,,HAYWARD,CA,null,null,37.6810987414157,-122.096672068021,08/22/2012 02:28:56 PM,09/05/2012 03:10:06 PM,POINT (-122.096672 37.681099),17,Thursday,Other Sexual Offense
123554900,12013964,08/11/2012 07:25:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GRACE ST & MISSION BLVD,,HAYWARD,CA,null,null,37.6749169917857,-122.087275261219,08/23/2012 03:07:49 PM,10/01/2012 09:18:22 AM,POINT (-122.087275 37.674917),19,Saturday,Other Sexual Offense
123554903,12013514,08/04/2012 05:36:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 14TH ST & 164TH AV,,SAN_LEANDRO,CA,null,null,37.6947651173477,-122.113566476454,08/23/2012 03:07:56 PM,10/16/2012 09:18:42 AM,POINT (-122.113566 37.694765),17,Saturday,Other Sexual Offense
125480943,12015147,08/30/2012 06:08:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980396584983,-122.105419483033,09/05/2012 03:09:36 PM,11/02/2012 09:19:17 AM,POINT (-122.105419 37.69804),6,Thursday,Other Sexual Offense
125480964,12015151,08/30/2012 06:08:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980396584983,-122.105419483033,09/05/2012 03:09:36 PM,11/02/2012 09:19:17 AM,POINT (-122.105419 37.69804),6,Thursday,Other Sexual Offense
125601140,12015234,08/31/2012 12:13:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,BLOSSOM WAY & MISSION BLVD,,HAYWARD,CA,null,null,37.6818013695259,-122.095776464534,09/06/2012 09:52:08 PM,10/03/2012 10:19:35 PM,POINT (-122.095776 37.681801),0,Friday,Other Sexual Offense
139111681,13000180,01/04/2013 06:48:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,17200 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6927449162416,-122.100634597624,01/11/2013 10:12:29 AM,03/14/2013 09:13:20 AM,POINT (-122.100635 37.692745),6,Friday,Other Sexual Offense
140644407,13001198,01/22/2013 12:01:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,LAUREL AV & MEEKLAND AV,,HAYWARD,CA,94541,null,37.6693471052271,-122.101691247503,01/23/2013 04:13:30 PM,03/06/2013 10:13:09 AM,POINT (-122.101691 37.669347),0,Tuesday,Other Sexual Offense
140849182,13001277,01/24/2013 11:13:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,17200 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6927449162416,-122.100634597624,01/25/2013 10:12:23 AM,04/02/2013 09:06:17 PM,POINT (-122.100635 37.692745),11,Thursday,Other Sexual Offense
142388400,13002463,02/11/2013 08:57:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,17200 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6927449162416,-122.100634597624,02/12/2013 10:12:23 AM,04/22/2013 09:06:17 PM,POINT (-122.100635 37.692745),20,Monday,Other Sexual Offense
148301863,13005164,03/27/2013 10:31:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,MISSION BLVD & SUNSET BL,,HAYWARD,CA,null,null,37.6778797102592,-122.090931281843,03/27/2013 09:05:24 PM,06/12/2013 09:06:42 PM,POINT (-122.090931 37.67788),10,Wednesday,Other Sexual Offense
148497604,13005309,03/29/2013 04:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,15600 Block WASHINGTON AV,,SAN_LORENZO,CA,null,null,37.6822912330105,-122.137447925189,03/30/2013 09:05:30 PM,04/15/2013 09:05:44 PM,POINT (-122.137448 37.682291),16,Friday,Other Sexual Offense
149451745,13005268,03/28/2013 11:45:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,32000 Block ALVARADO NILES RD,,UNION_CITY,CA,null,null,37.597277193685,-122.058058687361,04/05/2013 09:05:30 PM,07/31/2013 09:06:42 PM,POINT (-122.058059 37.597277),23,Thursday,Other Sexual Offense
152227898,13007010,04/25/2013 06:21:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 14TH ST & 168TH AV,,SAN_LEANDRO,CA,null,null,37.6914028966748,-122.108785658896,04/27/2013 09:05:22 PM,06/18/2013 09:06:29 PM,POINT (-122.108786 37.691403),18,Thursday,Other Sexual Offense
178913460,13009677,06/08/2013 05:35:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,HOTEL AV & MISSION BLVD,,HAYWARD,CA,null,null,37.6738206190296,-122.085895034525,06/18/2013 09:05:54 PM,07/10/2013 09:06:35 PM,POINT (-122.085895 37.673821),17,Saturday,Other Sexual Offense
191196351,13010955,06/29/2013 07:05:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980520836206,-122.105420788377,07/04/2013 09:05:47 PM,08/04/2013 09:06:19 PM,POINT (-122.105421 37.698052),19,Saturday,Other Sexual Offense
192631802,13010095,06/15/2013 10:50:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,GRACE ST & PEARCE ST,,HAYWARD,CA,null,null,37.6744474830283,-122.087908845236,07/06/2013 09:06:15 PM,07/30/2013 09:06:29 PM,POINT (-122.087909 37.674447),22,Saturday,Other Sexual Offense
247248211,13013785,08/15/2013 01:01:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980520836206,-122.105420788377,09/18/2013 09:06:38 PM,10/10/2013 09:06:58 PM,POINT (-122.105421 37.698052),13,Thursday,Other Sexual Offense
260611349,13017004,10/05/2013 08:21:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,null,null,37.6980520836206,-122.105420788377,10/05/2013 09:06:13 PM,11/03/2013 10:06:42 PM,POINT (-122.105421 37.698052),8,Saturday,Other Sexual Offense
271826045,13017736,10/16/2013 05:15:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,21000 Block MISSION BLVD,,HAYWARD,CA,null,null,37.6831554010399,-122.098014021696,10/19/2013 09:06:18 PM,03/05/2014 10:08:11 PM,POINT (-122.098014 37.683155),17,Wednesday,Other Sexual Offense
